Metrics,LoadPoint,Link,Number of slots,Slot, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Requisitons per number of slots per link,0,<14-13>,31,-, ,9.713453132588635E-4,0.0,4.899559039686428E-4,0.0,2.7442371020856203E-4,0.0,0.0,0.0,0.0,2.5746652935118434E-4
Requisitons per number of slots per link,0,<14-13>,32,-, ,4.8567265662943174E-4,0.0,2.449779519843214E-4,0.0,0.0,0.0,8.301051466519093E-4,0.0,0.0,0.0
Requisitons per number of slots per link,0,<14-13>,33,-, ,9.713453132588635E-4,2.7063599458728013E-4,2.449779519843214E-4,2.7344818156959256E-4,0.0,5.648121999435188E-4,0.0,2.643404705260375E-4,2.49003984063745E-4,5.149330587023687E-4
Requisitons per number of slots per link,0,<14-13>,34,-, ,4.8567265662943174E-4,0.0,0.0,8.203445447087777E-4,2.7442371020856203E-4,0.0,0.0,0.0,9.9601593625498E-4,5.149330587023687E-4
Requisitons per number of slots per link,0,<14-13>,37,-, ,2.4283632831471587E-4,0.0,0.0,0.0010937927262783702,2.7442371020856203E-4,2.824060999717594E-4,0.0,2.643404705260375E-4,4.9800796812749E-4,2.5746652935118434E-4
Requisitons per number of slots per link,0,<14-13>,38,-, ,2.4283632831471587E-4,0.0,2.449779519843214E-4,0.0,2.7442371020856203E-4,0.0,0.0,0.0,2.49003984063745E-4,2.5746652935118434E-4
Requisitons per number of slots per link,0,<14-13>,39,-, ,2.4283632831471587E-4,0.0013531799729364006,2.449779519843214E-4,5.468963631391851E-4,2.7442371020856203E-4,5.648121999435188E-4,8.301051466519093E-4,2.643404705260375E-4,4.9800796812749E-4,5.149330587023687E-4
Requisitons per number of slots per link,0,<6-10>,2,-, ,0.10325987980331451,0.11200459506031017,0.10622850592281238,0.09347908028646815,0.09794283633715638,0.11197916666666667,0.1064897812836142,0.09329221279876639,0.1041820873427091,0.13025830258302584
Requisitons per number of slots per link,0,<6-10>,3,-, ,0.08249863412857403,0.09821941412981046,0.12437905999235765,0.08292499057670562,0.0780993992353905,0.08761160714285714,0.0720688418788096,0.08924441017733231,0.10529237601776462,0.09501845018450185
Requisitons per number of slots per link,0,<6-10>,4,-, ,0.07484975414314332,0.09649626651349799,0.09705769965609476,0.06973237843950245,0.07828144911705807,0.07198660714285714,0.07655073503047688,0.08442559753276793,0.0882679496669134,0.1044280442804428
Requisitons per number of slots per link,0,<6-10>,5,-, ,0.080677472227281,0.07830748611908865,0.07795185326709973,0.07500942329438372,0.0591662115419625,0.06529017857142858,0.04822517031193976,0.07208943716268311,0.0727239082161362,0.07435424354243543
Requisitons per number of slots per link,0,<6-10>,6,-, ,0.06410489892551448,0.06260769672601953,0.06973633931983186,0.06502073124764418,0.05115601674858911,0.052083333333333336,0.04428110433847257,0.050501156515034694,0.06587712805329386,0.0511070110701107
Requisitons per number of slots per link,0,<6-10>,7,-, ,0.05208523037698051,0.04863105494926288,0.0588460068781047,0.054655107425555974,0.04005097396686692,0.05970982142857143,0.04463965579060595,0.04336931380107941,0.04922279792746114,0.06088560885608856
Requisitons per number of slots per link,0,<6-10>,8,-, ,0.04097614277909306,0.049205437488033694,0.05464272067252579,0.05880135695439125,0.042053522665210265,0.04334077380952381,0.03711007529580495,0.03874325366229761,0.046632124352331605,0.0522140221402214
Requisitons per number of slots per link,0,<6-10>,9,-, ,0.03879074849754143,0.05054566341183228,0.04852884982804738,0.05559743686392763,0.0433278718368833,0.048177083333333336,0.03979921118680531,0.04529683885890517,0.04219096965210955,0.0492619926199262
Requisitons per number of slots per link,0,<6-10>,10,-, ,0.03842651611728282,0.04863105494926288,0.0569354222392052,0.04673954014323407,0.04314582195521573,0.03869047619047619,0.040157762638938686,0.04144178874325366,0.04829755736491488,0.044649446494464944
Requisitons per number of slots per link,0,<6-10>,11,-, ,0.04316153706064469,0.05035420256557534,0.05311425296140619,0.05013192612137203,0.04860731840524304,0.05375744047619048,0.04912154894227322,0.05416345412490362,0.0497779422649889,0.0511070110701107
Requisitons per number of slots per link,0,<6-10>,12,-, ,0.0364232380258605,0.04652498564043653,0.044707680550248374,0.041085563513004145,0.03222282905516111,0.043154761904761904,0.038544281104338475,0.047031611410948346,0.04404145077720207,0.03856088560885609
Requisitons per number of slots per link,0,<6-10>,13,-, ,0.03077763613185212,0.03714340417384645,0.032862055789071455,0.040143234074632494,0.029127981066812306,0.02883184523809524,0.03460021513087128,0.03469545104086353,0.030347890451517395,0.028782287822878228
Requisitons per number of slots per link,0,<6-10>,14,-, ,0.02786377708978328,0.030825196247367414,0.02483760030569354,0.03354692800603091,0.028581831421809575,0.026227678571428572,0.0380064539261384,0.03508095605242868,0.024241302738712067,0.020664206642066422
Requisitons per number of slots per link,0,<6-10>,15,-, ,0.026588963758878165,0.02546429255217308,0.02426442491402369,0.0316622691292876,0.029127981066812306,0.032924107142857144,0.03818572965220509,0.042983808789514265,0.02387120651369356,0.01974169741697417
Requisitons per number of slots per link,0,<6-10>,16,-, ,0.025314150427973046,0.022592379858318974,0.02216278181123424,0.024877497173011683,0.027671582013471693,0.030133928571428572,0.027429186088203657,0.02987663839629915,0.019430051813471502,0.016236162361623615
Requisitons per number of slots per link,0,<6-10>,17,-, ,0.021489710435257693,0.018763162933180165,0.013947267863966373,0.0158311345646438,0.02548698343346077,0.016741071428571428,0.0247400501972033,0.022166538164996145,0.020355292376017766,0.015867158671586716
Requisitons per number of slots per link,0,<6-10>,18,-, ,0.02713531232926607,0.02469844916714532,0.020061138708444785,0.020354315868827744,0.03622792645184781,0.029389880952380952,0.03746862674793833,0.028720123361603702,0.0268319763138416,0.022509225092250923
Requisitons per number of slots per link,0,<6-10>,19,-, ,0.019304316153706064,0.01627417193183994,0.01203668322506687,0.01206181681115718,0.016930638995084655,0.01804315476190476,0.02205091430620294,0.016576715497301466,0.014988897113249446,0.013468634686346863
Requisitons per number of slots per link,0,<6-10>,20,-, ,0.0291385904206884,0.022017997319548153,0.01795949560565533,0.01978891820580475,0.032951028581831424,0.02492559523809524,0.034062387952671205,0.025443330763299923,0.02942264988897113,0.022878228782287822
Requisitons per number of slots per link,0,<6-10>,21,-, ,0.01602622473137862,0.009955964005360904,0.007833397019487964,0.012815680361854504,0.0165665392317495,0.013764880952380952,0.01936177841520258,0.014649190439475714,0.012583271650629163,0.011992619926199263
Requisitons per number of slots per link,0,<6-10>,22,-, ,0.015479876160990712,0.0072755121577637374,0.005158578525028659,0.013192612137203167,0.017476788640087382,0.013020833333333334,0.017389745428468984,0.013685427910562837,0.012398223538119911,0.00959409594095941
Requisitons per number of slots per link,0,<6-10>,23,-, ,0.013476598069568385,0.00842427723530538,0.00554069545280856,0.01206181681115718,0.01602038958674677,0.013206845238095238,0.015059160989602008,0.01117964533538936,0.012028127313101407,0.010332103321033211
Requisitons per number of slots per link,0,<6-10>,24,-, ,0.012201784738663268,0.003829216925138809,0.002483760030569354,0.010554089709762533,0.013289641361733115,0.008370535714285714,0.01237002509860165,0.010023130300693909,0.008327165062916359,0.006642066420664207
Requisitons per number of slots per link,0,<6-10>,25,-, ,0.010744855217628847,0.007849894696534559,0.0032479938861291555,0.010365623822088202,0.011105042781722191,0.01171875,0.0095016134815346,0.009830377794911334,0.00536639526276832,0.007933579335793358
Requisitons per number of slots per link,0,<6-10>,26,-, ,0.010380622837370242,0.0044035994639096306,0.003056935422239205,0.014511873350923483,0.010376843255051884,0.007068452380952381,0.00914306202940122,0.01079414032382421,0.0051813471502590676,0.0035055350553505533
Requisitons per number of slots per link,0,<6-10>,27,-, ,0.008377344745947915,0.003254834386367988,0.0015284677111196026,0.007161703731624576,0.010194793373384307,0.007068452380952381,0.007529580494801004,0.005975327679259831,0.0029607698001480384,0.002952029520295203
Requisitons per number of slots per link,0,<6-10>,28,-, ,0.011655436168275359,0.002488991001340226,0.0021016431027894534,0.005653976630229929,0.014199890770071,0.007998511904761904,0.008963786303334529,0.005782575173477255,0.00536639526276832,0.007749077490774908
Requisitons per number of slots per link,0,<6-10>,29,-, ,0.005827718084137679,0.0017231476163124641,0.0015284677111196026,0.004334715416509612,0.007828144911705807,0.004836309523809524,0.006633201864467551,0.004047802621434078,0.0046262028127313105,0.002952029520295203
Requisitons per number of slots per link,0,<6-10>,30,-, ,0.004006556182844655,0.0036377560788818687,5.731753916698509E-4,0.00395778364116095,0.008374294556708538,0.004464285714285714,0.008246683399067766,0.0050115651503469544,0.0040710584752035525,0.004428044280442804
Requisitons per number of slots per link,0,<6-10>,31,-, ,0.003278091422327445,5.743825387708214E-4,9.552923194497516E-4,0.0020731247644176403,0.004915346805024577,0.00390625,0.005557547508067408,0.0026985350809560524,0.0029607698001480384,0.0016605166051660517
Requisitons per number of slots per link,0,<6-10>,32,-, ,0.004735020943361865,9.573042312847023E-4,7.642338555598013E-4,9.423294383716547E-4,0.004733296923357,0.0026041666666666665,0.0044818931516672645,9.637625289128759E-4,0.0020355292376017763,0.002952029520295203
Requisitons per number of slots per link,0,<6-10>,33,-, ,0.003278091422327445,3.829216925138809E-4,7.642338555598013E-4,7.538635506973238E-4,0.0038230475150191155,0.0027901785714285715,0.0030476873431337396,0.0015420200462606013,0.0027757216876387863,0.002029520295202952
Requisitons per number of slots per link,0,<6-10>,34,-, ,0.004006556182844655,7.658433850277618E-4,0.0015284677111196026,0.003769317753486619,0.006189695976697615,0.003720238095238095,0.004661168877733955,0.002120277563608327,0.0048112509252405625,0.0033210332103321034
Requisitons per number of slots per link,0,<6-10>,35,-, ,0.00364232380258605,9.573042312847023E-4,7.642338555598013E-4,9.423294383716547E-4,0.0034589477516839616,0.0020461309523809525,0.0035855145213338113,0.0019275250578257518,9.25240562546262E-4,0.0016605166051660517
Requisitons per number of slots per link,0,<6-10>,36,-, ,0.002549626661810235,1.9146084625694046E-4,1.9105846388995032E-4,7.538635506973238E-4,0.002730748225013654,0.002418154761904762,0.0030476873431337396,1.9275250578257516E-4,0.0012953367875647669,0.002029520295202952
Requisitons per number of slots per link,0,<6-10>,37,-, ,0.0029138590420688397,0.0013402259237985832,5.731753916698509E-4,0.0022615906520919715,0.0018204988166757691,0.002976190476190476,0.0026891358910003586,0.0015420200462606013,0.0012953367875647669,0.0018450184501845018
Requisitons per number of slots per link,0,<6-10>,38,-, ,0.0012748133309051174,5.743825387708214E-4,1.9105846388995032E-4,0.0011307953260459858,0.002002548698343346,0.0011160714285714285,0.002151308712800287,9.637625289128759E-4,0.0024056254626202813,0.002029520295202952
Requisitons per number of slots per link,0,<6-10>,39,-, ,0.0020032780914223274,0.0017231476163124641,9.552923194497516E-4,9.423294383716547E-4,0.002730748225013654,0.0027901785714285715,0.0026891358910003586,0.0019275250578257518,0.0012953367875647669,0.002029520295202952
Requisitons per number of slots per link,0,<6-10>,40,-, ,0.0012748133309051174,3.829216925138809E-4,0.0,3.769317753486619E-4,0.002002548698343346,0.0011160714285714285,3.5855145213338117E-4,0.0,0.0012953367875647669,3.6900369003690036E-4
Requisitons per number of slots per link,0,<11-4>,2,-, ,0.07412646767576743,0.04098805646036916,0.045822472218411306,0.06393619897269533,0.07902984057773539,0.07316421895861148,0.07392943711284676,0.07021658159746172,0.07496292301469597,0.05794080867027928
Requisitons per number of slots per link,0,<11-4>,3,-, ,0.07865327486207384,0.0496742671009772,0.08560845109068459,0.03947012706136794,0.08066494072761957,0.06595460614152203,0.04416913546997037,0.041522968685335906,0.04341377915599299,0.06322078643879395
Requisitons per number of slots per link,0,<11-4>,4,-, ,0.0554533880322535,0.03230184581976113,0.036904925229798324,0.032170856988375233,0.03665349502657038,0.029906542056074768,0.04363048747643415,0.03683266657469996,0.04368342995820412,0.03695984437960261
Requisitons per number of slots per link,0,<11-4>,5,-, ,0.04498514641391993,0.04668838219326819,0.058581424063657565,0.042173560421735604,0.04523777081346232,0.05420560747663551,0.04309183948289792,0.04952407228583253,0.05204260482674936,0.04988189523412533
Requisitons per number of slots per link,0,<11-4>,6,-, ,0.05234120809166785,0.05252442996742671,0.052133351625737415,0.05406866720735334,0.04482899577599128,0.043391188251001335,0.05709668731483975,0.061663677748654985,0.05864904948092221,0.06641656245657913
Requisitons per number of slots per link,0,<11-4>,7,-, ,0.02390720045268072,0.02795874049945711,0.02428316641514611,0.021627466882941336,0.016623518190489166,0.022162883845126834,0.026124427686506867,0.026348461856807837,0.026965080221113658,0.022231485341114354
Requisitons per number of slots per link,0,<11-4>,8,-, ,0.025180364973829396,0.024294245385450598,0.0212649197420771,0.025952960259529603,0.015942226461370758,0.024299065420560748,0.03555076757339079,0.026348461856807837,0.02817850883106377,0.02389884674169793
Requisitons per number of slots per link,0,<11-4>,9,-, ,0.04484368368934786,0.041938110749185666,0.03539580189326382,0.039064612057312785,0.031884452922741516,0.035246995994659545,0.04955561540533261,0.04069526831287074,0.04327895375488742,0.037376684729748505
Requisitons per number of slots per link,0,<11-4>,10,-, ,0.039609562880181075,0.044381107491856676,0.03361229249554123,0.03514463368477967,0.024390243902439025,0.03190921228304406,0.04187988149744142,0.031038763967443785,0.03896454091950924,0.023620953174934
Requisitons per number of slots per link,0,<11-4>,11,-, ,0.047248550007073134,0.04519543973941368,0.04335299766771848,0.044201135442011354,0.040468728709633466,0.04312416555407209,0.043495825478050094,0.037522416885087596,0.042200350546042875,0.04085035431429762
Requisitons per number of slots per link,0,<11-4>,12,-, ,0.02390720045268072,0.02673724212812161,0.022499657017423513,0.01730197350635307,0.021256301948494344,0.022162883845126834,0.026528413681659035,0.026348461856807837,0.030335715248752865,0.01861886897318327
Requisitons per number of slots per link,0,<11-4>,13,-, ,0.02829254491441505,0.029315960912052116,0.03374948552613527,0.025277101919437685,0.023027660444202208,0.022429906542056073,0.026797737678427146,0.028969513036280866,0.0331670486719698,0.024315687091843823
Requisitons per number of slots per link,0,<11-4>,14,-, ,0.02475597680011317,0.02999457111834962,0.02332281520098779,0.02176263855095972,0.026161602398146886,0.025233644859813085,0.022757877726905466,0.030211063594978618,0.032088445463125254,0.02237043212449632
Requisitons per number of slots per link,0,<11-4>,15,-, ,0.025604753147545622,0.025787187839305104,0.025380710659898477,0.026493646931603138,0.023572693827496934,0.029506008010680908,0.025181793697818474,0.02800386260173817,0.026290953215585815,0.02653883562595526
Requisitons per number of slots per link,0,<11-4>,16,-, ,0.024897439524685247,0.0247014115092291,0.02757579914940321,0.025277101919437685,0.024253985556615343,0.024966622162883846,0.02060328575276057,0.023313560491102222,0.027908858028852637,0.02806725024315687
Requisitons per number of slots per link,0,<11-4>,17,-, ,0.01725845239779318,0.024022801302931596,0.023185622170393744,0.024330900243309004,0.027524185856383703,0.023230974632843793,0.02370051171559386,0.02414126086356739,0.02939193744101389,0.02653883562595526
Requisitons per number of slots per link,0,<11-4>,18,-, ,0.03338520299900976,0.039223669923995653,0.03580738098504596,0.036901865369018655,0.03856111186810192,0.03551401869158879,0.030164287638028548,0.04290246930611119,0.0471888903869489,0.042656662498263165
Requisitons per number of slots per link,0,<11-4>,19,-, ,0.019521855990946385,0.025515743756786103,0.022636850048017562,0.01932954852662882,0.02629786074397057,0.02069425901201602,0.020064637759224346,0.02207200993240447,0.02898746123769718,0.026121995275809363
Requisitons per number of slots per link,0,<11-4>,20,-, ,0.03423397934644221,0.03610206297502715,0.036904925229798324,0.04082184374155177,0.04373892900940183,0.0369826435246996,0.03272286560732561,0.03710856669885501,0.04071727113388162,0.04321244963179102
Requisitons per number of slots per link,0,<11-4>,21,-, ,0.017399915122365255,0.0247014115092291,0.021539305803265196,0.021627466882941336,0.024253985556615343,0.022162883845126834,0.01723673579315917,0.02262381018071458,0.020897937171363085,0.025566208142281506
Requisitons per number of slots per link,0,<11-4>,22,-, ,0.021360871410383363,0.028501628664495113,0.022636850048017562,0.02216815355501487,0.03283826134350729,0.02656875834445928,0.021141933746296793,0.020830459373706717,0.018740730753673992,0.02626094205919133
Requisitons per number of slots per link,0,<11-4>,23,-, ,0.01612675060121658,0.023208469055374593,0.023185622170393744,0.019194376858610435,0.025480310669028478,0.019759679572763686,0.017506059789927284,0.019726858877086494,0.01887555615477956,0.020008336807002917
Requisitons per number of slots per link,0,<11-4>,24,-, ,0.02022916961380676,0.026330076004343107,0.021127726711483056,0.021627466882941336,0.025071535631557434,0.022162883845126834,0.017371397791543227,0.019037108566698855,0.019145206956990696,0.02278727247464221
Requisitons per number of slots per link,0,<11-4>,25,-, ,0.02150233413495544,0.023887079261672096,0.019481410344354508,0.018924033522573668,0.022755143752554843,0.02109479305740988,0.01629410180447078,0.016278107325148297,0.01968450856141297,0.018479922189801306
Requisitons per number of slots per link,0,<11-4>,26,-, ,0.02475597680011317,0.029315960912052116,0.026478254904650843,0.025952960259529603,0.026842894127265295,0.024966622162883846,0.020199299757608404,0.019864808939164022,0.017796952945935016,0.027094622759483118
Requisitons per number of slots per link,0,<11-4>,27,-, ,0.014712123355495826,0.02049402823018458,0.018246673069008096,0.02216815355501487,0.021256301948494344,0.019492656875834447,0.017506059789927284,0.01807145813215616,0.012808413105028987,0.013755731554814505
Requisitons per number of slots per link,0,<11-4>,28,-, ,0.015419436978356203,0.018322475570032574,0.019892989436136644,0.020546093538794268,0.019484943452786483,0.020293724966622163,0.018852679773767842,0.020278659125396607,0.012808413105028987,0.02042517715714881
Requisitons per number of slots per link,0,<11-4>,29,-, ,0.013580421558919226,0.016015200868621064,0.015228426395939087,0.01932954852662882,0.016214743153018123,0.01588785046728972,0.016698087799622948,0.020830459373706717,0.011325333692867737,0.013616784771432541
Requisitons per number of slots per link,0,<11-4>,30,-, ,0.015702362427500352,0.018458197611292075,0.019481410344354508,0.02825087861584212,0.018939910069491757,0.021895861148197596,0.01992997576084029,0.02400331080148986,0.011999460698395577,0.01792413505627345
Requisitons per number of slots per link,0,<11-4>,31,-, ,0.009053614372612817,0.013979370249728555,0.013719303059404582,0.01824817518248175,0.016351001498841805,0.01281708945260347,0.016159439806086723,0.01476065664229549,0.009977079681812053,0.0141725719049604
Requisitons per number of slots per link,0,<11-4>,32,-, ,0.009478002546329042,0.014657980456026058,0.013033337906434354,0.015815085158150853,0.016623518190489166,0.012683578104138851,0.013600861836789657,0.014484756518140433,0.009168127275178644,0.013894678338196471
Requisitons per number of slots per link,0,<11-4>,33,-, ,0.00862922619889659,0.010722041259500542,0.011935793661681987,0.017842660178426603,0.01280828450742608,0.011481975967957277,0.013735523835173714,0.011863705338667402,0.010516381286234326,0.010837849103793247
Requisitons per number of slots per link,0,<11-4>,34,-, ,0.01584382515207243,0.012893593919652552,0.014679654273562904,0.022438496891051634,0.011718217740836626,0.01562082777036048,0.018448693778615674,0.017243757759690993,0.014156667116084671,0.01973044324023899
Requisitons per number of slots per link,0,<11-4>,35,-, ,0.009195077097184891,0.008957654723127036,0.010015091233365345,0.014057853473911868,0.008720534132715629,0.01041388518024032,0.013331537840021546,0.012415505586977514,0.007010920857489551,0.008753647353063776
Requisitons per number of slots per link,0,<11-4>,36,-, ,0.01075116706747772,0.007328990228013029,0.009054740019207023,0.011759935117599351,0.00803924240359722,0.011214953271028037,0.013466199838405602,0.00869085391088426,0.009302952676284212,0.0094483812699736
Requisitons per number of slots per link,0,<11-4>,37,-, ,0.01046824161833357,0.009771986970684038,0.0098778982027713,0.013517166801838334,0.00790298405777354,0.010013351134846462,0.010234311877188257,0.009932404469582011,0.007280571659700688,0.008614700569681812
Requisitons per number of slots per link,0,<11-4>,38,-, ,0.011175555241193945,0.01031487513572204,0.00850596789683084,0.01013787510137875,0.005450333832947268,0.012550066755674232,0.010368973875572313,0.008277003724651675,0.007685047863017392,0.011115742670557177
Requisitons per number of slots per link,0,<11-4>,39,-, ,0.009053614372612817,0.008821932681867536,0.007957195774454657,0.01338199513381995,0.0062678839078893584,0.015086782376502003,0.01077295987072448,0.009656504345426956,0.007280571659700688,0.009309434486591635
Requisitons per number of slots per link,0,<11-4>,40,-, ,0.007356061677747913,0.005971769815418024,0.00589930031554397,0.007704785077047851,0.0028614252622973157,0.009746328437917224,0.010099649878804202,0.006345702855566285,0.005123365242011595,0.00736417951924413
Requisitons per number of slots per link,0,<1-2>,2,-, ,0.10130533484676504,0.05613648871766648,0.0825136612021858,0.06610407876230662,0.10227592020230401,0.09155128567391918,0.08976197304273013,0.11389337641357028,0.08648056923918993,0.07570374419240229
Requisitons per number of slots per link,0,<1-2>,3,-, ,0.1047105561861521,0.10071546505228399,0.08032786885245902,0.0810126582278481,0.07277325091317786,0.08109635490251484,0.07054774878118726,0.08373721055465805,0.09852216748768473,0.06313200327958458
Requisitons per number of slots per link,0,<1-2>,4,-, ,0.08796821793416572,0.061915244909190974,0.08497267759562842,0.07876230661040788,0.06968249508288846,0.08194405199208817,0.07829079437912245,0.06515885837372105,0.09441707717569786,0.08936867996720416
Requisitons per number of slots per link,0,<1-2>,5,-, ,0.07860385925085131,0.07374793615850303,0.0825136612021858,0.07088607594936709,0.080078673784771,0.07940096072336818,0.057929452251218816,0.06112008616047388,0.05637657361795293,0.07488384804591418
Requisitons per number of slots per link,0,<1-2>,6,-, ,0.07292849035187288,0.07044578976334617,0.08087431693989071,0.058790436005625876,0.05001404889013768,0.07374964679287935,0.05190708345282478,0.05788906838987615,0.05391351943076081,0.06231210713309648
Requisitons per number of slots per link,0,<1-2>,7,-, ,0.05902383654937571,0.08145294441386902,0.06612021857923497,0.06751054852320675,0.04439449283506603,0.06894602995196383,0.0547748781187267,0.05735056542810985,0.0481663929939792,0.06723148401202514
Requisitons per number of slots per link,0,<1-2>,8,-, ,0.05476730987514188,0.06108970831040176,0.05437158469945355,0.043319268635724335,0.03765102556898005,0.04549307714043515,0.0476053914539719,0.051696284329563816,0.0451559934318555,0.04591418420333424
Requisitons per number of slots per link,0,<1-2>,9,-, ,0.04540295119182747,0.07044578976334617,0.06147540983606557,0.057665260196905765,0.050856982298398426,0.05453517942921729,0.051620303986234586,0.06085083467959074,0.05199781061850027,0.049467067504782726
Requisitons per number of slots per link,0,<1-2>,10,-, ,0.040011350737797956,0.06604292790313704,0.05218579234972678,0.046413502109704644,0.04523742624332678,0.051709522463972875,0.05334098078577574,0.04604200323101777,0.0361247947454844,0.045640885487838206
Requisitons per number of slots per link,0,<1-2>,11,-, ,0.0510783200908059,0.05118326912493121,0.05573770491803279,0.06582278481012659,0.05844338297274515,0.050296693981350664,0.06653283624892457,0.04873451803984922,0.05281882868089765,0.05739273025416781
Requisitons per number of slots per link,0,<1-2>,12,-, ,0.0405788876276958,0.045129334067143645,0.03989071038251366,0.04135021097046414,0.050295026692891265,0.0471884713195818,0.05907657011757958,0.03527194399569197,0.034209085933223866,0.052200054659743096
Requisitons per number of slots per link,0,<1-2>,13,-, ,0.03348467650397276,0.03935057787561915,0.03087431693989071,0.035161744022503515,0.02865973588086541,0.03560327776207969,0.05190708345282478,0.030156165858912225,0.03475643130815544,0.03416233943700465
Requisitons per number of slots per link,0,<1-2>,14,-, ,0.027525539160045402,0.03742432581177765,0.029781420765027322,0.026441631504922646,0.030907558302894073,0.033060186493359706,0.04674505305420132,0.030156165858912225,0.027640941434044882,0.03853511888494124
Requisitons per number of slots per link,0,<1-2>,15,-, ,0.027525539160045402,0.028618602091359385,0.026775956284153007,0.034317862165963435,0.03877493677999438,0.02797400395591975,0.04273014052193863,0.03231017770597738,0.03366174055829228,0.04728067778081443
Requisitons per number of slots per link,0,<1-2>,16,-, ,0.019863791146424517,0.02283984589983489,0.024316939890710383,0.027566807313642756,0.022197246417533015,0.024018084204577565,0.022368798394034987,0.029617662897145933,0.033388067870826495,0.02787646898059579
Requisitons per number of slots per link,0,<1-2>,17,-, ,0.017309875141884222,0.0170610897083104,0.020491803278688523,0.021659634317862168,0.0272548468670975,0.020344730149759818,0.024949813593346717,0.026925148088314487,0.026272577996715927,0.023776988248155235
Requisitons per number of slots per link,0,<1-2>,18,-, ,0.0235527809307605,0.021188772702256466,0.022404371584699455,0.03009845288326301,0.03399831413318348,0.016388810398417632,0.02695726985947806,0.039310716208939146,0.029556650246305417,0.02787646898059579
Requisitons per number of slots per link,0,<1-2>,19,-, ,0.013337116912599319,0.01100715465052284,0.014207650273224045,0.013783403656821378,0.020792357403765102,0.014128284826222097,0.02007456266131345,0.016424340333871836,0.019430760810071154,0.013938234490297895
Requisitons per number of slots per link,0,<1-2>,20,-, ,0.02866061293984109,0.0170610897083104,0.025683060109289616,0.030379746835443037,0.025568980050576003,0.02345295281152868,0.02122168052767422,0.028540656973613354,0.034209085933223866,0.022410494670675046
Requisitons per number of slots per link,0,<1-2>,21,-, ,0.009080590238365494,0.00825536598789213,0.007650273224043716,0.013783403656821378,0.015453779151447036,0.009607233681831025,0.008890163464295957,0.013193322563274098,0.019157088122605363,0.01147854605083356
Requisitons per number of slots per link,0,<1-2>,22,-, ,0.010499432463110102,0.007705008255365988,0.01092896174863388,0.018565400843881856,0.015172801348693454,0.0087595365922577,0.007743045597935188,0.011847065158858373,0.013957307060755337,0.007105766602896966
Requisitons per number of slots per link,0,<1-2>,23,-, ,0.012485811577752554,0.009356081452944413,0.007923497267759563,0.012376933895921238,0.018825512784490024,0.008476970895733259,0.009750501864066534,0.011847065158858373,0.016967706622879036,0.007652364033889041
Requisitons per number of slots per link,0,<1-2>,24,-, ,0.005391600454029512,0.004678040726472207,0.005191256830601093,0.009563994374120956,0.011801067715650464,0.007629273806159932,0.00401491253226269,0.008616047388260635,0.01176792556102901,0.004919376878928669
Requisitons per number of slots per link,0,<1-2>,25,-, ,0.005959137343927355,0.006879471656576775,0.006284153005464481,0.008720112517580873,0.009834223096375386,0.008476970895733259,0.006309148264984227,0.006192784060312331,0.007662835249042145,0.004919376878928669
Requisitons per number of slots per link,0,<1-2>,26,-, ,0.006242905788876277,0.003026967528893781,0.003278688524590164,0.008157524613220815,0.01152008991289688,0.007911839502684374,0.0031545741324921135,0.004846526655896607,0.005473453749315818,0.007105766602896966
Requisitons per number of slots per link,0,<1-2>,27,-, ,0.00510783200908059,0.003852504127682994,0.001912568306010929,0.006188466947960619,0.006743467266085979,0.00593387962701328,0.0054488098652136505,0.0032310177705977385,0.004378762999452655,0.004646078163432632
Requisitons per number of slots per link,0,<1-2>,28,-, ,0.006242905788876277,0.004678040726472207,0.004644808743169399,0.007876230661040788,0.004214667041303737,0.00593387962701328,0.006022368798394035,0.006192784060312331,0.004652435686918446,0.006832467887400929
Requisitons per number of slots per link,0,<1-2>,29,-, ,0.002553916004540295,0.001651073197578426,0.001639344262295082,5.625879043600563E-4,0.0030907558302894073,0.002543091268719977,0.002294235732721537,0.0035002692514808833,0.0019157088122605363,0.003279584585952446
Requisitons per number of slots per link,0,<1-2>,30,-, ,0.003972758229284903,0.003302146395156852,0.003005464480874317,0.004781997187060478,0.004776622646810902,0.0031082226617688614,0.002007456266131345,0.0024232633279483036,0.003284072249589491,0.005465974309920744
Requisitons per number of slots per link,0,<1-2>,31,-, ,2.8376844494892167E-4,5.50357732526142E-4,5.46448087431694E-4,0.0011251758087201125,0.0028097780275358245,0.0016953941791466515,0.0017206767995411529,0.003769520732364028,0.005199781061850027,0.0019130910084722602
Requisitons per number of slots per link,0,<1-2>,32,-, ,0.0019863791146424517,0.003026967528893781,0.002185792349726776,0.0028129395218002813,8.429334082607474E-4,0.0019779598756710934,0.0017206767995411529,0.0013462574044157242,0.0016420361247947454,0.001366493577480186
Requisitons per number of slots per link,0,<1-2>,33,-, ,2.8376844494892167E-4,0.0024766097963676388,0.001639344262295082,0.0016877637130801688,5.61955605507165E-4,8.476970895733258E-4,2.8677946659019213E-4,0.002154011847065159,2.736726874657909E-4,0.0024596884394643345
Requisitons per number of slots per link,0,<1-2>,34,-, ,5.675368898978433E-4,0.0024766097963676388,0.001639344262295082,0.0011251758087201125,0.00112391121101433,0.0016953941791466515,0.0014338973329509608,0.0013462574044157242,0.0016420361247947454,0.003006285870456409
